Batch ID,Interval,EX_bhb_e,EX_glc_e,Glutamate (Met),Glutamine (Met),Lactate (Met),EX_nh4_e,exp_growth_rate,EX_ac_e,EX_ala_L_e,EX_arg_L_e,EX_asn_L_e,EX_asp_L_e,EX_2hb_e,EX_cit_e,EX_cys_L_e,EX_etoh_e,EX_for_e,EX_fum_e,glucose,EX_glu_L_e,EX_gln_L_e,EX_gly_e,EX_his_L_e,EX_4hpro_e,EX_ile_L_e,,EX_lac_L_e,EX_leu_L_e,EX_lys_L_e,EX_mal_L_e,EX_met_L_e,EX_phe_L_e,EX_pro_L_e,EX_5oxpro_e,EX_pyr_e,EX_ser_L_e,EX_thr_L_e,EX_trp_L_e,EX_tyr_L_e,EX_val_L_e
U6,P2 to P4,-2.53612182134599e-05,-0.4988869426897439,0.012517201633758086,-0.1078474809571937,0.0,0.14071087761785578,0.031590486533636726,0.005161517293028591,0.107060143922021,-0.018250071876624804,-0.13493386617133166,0.011661118406188017,0.0024347063321820744,0.00801317696802813,-0.0038324616796836454,-0.0017744992528534675,0.03813844768235064,0.0007486247670512925,-0.4962957500644649,0.013923894284057757,-0.13508152157992961,0.020343255619087352,-0.008751388260409002,-0.0019581166024892314,-0.017480448789581653,0.0,0.0,-0.026634843539475185,-0.028808664776203387,0.0,-0.007538571634245905,-0.010432995776759876,-0.04040125769085148,0.01894077713301706,0.054677470406145436,-0.08466623872733907,-0.021323658916999107,-0.004254128230865531,-0.010366042142803974,-0.020197168369271157
U6,P4 to P6,-5.231284437838657e-05,-0.15543514834532793,0.0027245040319139003,-0.009509016151986663,0.0,-0.049597412331267056,0.014713581054016853,0.009899805937083592,0.004060068221917934,-0.008581483485378101,-0.023703648515174206,-0.006691498850603382,0.002474758901320966,0.004125425670615305,-0.0006308433307273133,0.021934275287020105,0.015846112231640667,2.6096533407761136e-05,-0.18507156580254966,0.0019947264342757404,-0.007043938876564173,0.015642343363999167,-0.003392934587500769,-0.0012609401433182883,-0.011146059534665173,0.003861928571714403,0.004853332355030511,-0.01699226627197497,-0.01068576128504428,0.0,-0.0037109259418699396,-0.0056941447641608274,-0.010923942106264847,0.006083710493842359,-0.03696386533584979,-0.02697341072027592,-0.008070813371322592,-0.002936036329121419,-0.0040156524540983325,-0.011811265865811082
U6,P6 to P8,-2.7129217025974978e-05,-0.19597399735467308,0.0013945571328942998,-0.002479837683914796,0.0,0.024703026549186935,0.003155581802251778,0.015371339431713362,-0.0352531825053033,-0.003816226147757728,-0.00920233649279758,-0.005224680251381631,0.0016779949291378822,0.0031589842687979844,-0.0003271526492595208,-0.009744114723673192,0.009280798970711246,5.0780687467706424e-05,-0.20243293041850993,0.005818591402735404,-0.0011530380962588508,0.013293782140342297,-0.001266662063288473,0.0018684187451518002,-0.007437596578294232,0.00763664690500517,0.0007635206121359734,-0.012717875404008469,-0.005310322147577058,0.0,-0.002013727032618615,-0.002425769778237363,-0.0035529469693626604,0.006133124197544311,-0.0020938730788191834,-0.012581741456570272,-0.003225237990304184,-0.0019943614021911793,-0.0018648930633444502,-0.007025806674971198
U6,P8 to P12,0.000489051796568,-0.38013804127188716,0.008999894645142873,0.0,0.0,0.007553247812767908,-0.009144529538809218,0.06040121934259936,0.002327405719437667,0.001307097490581052,0.0,-0.009700066400867192,0.0030187322683322628,0.0004804989044583941,0.0,-0.009447026032219169,-0.0036759633812769752,0.001037534530760412,-0.3722179912777511,0.008464379290635905,0.00034916270139489765,0.015198035524292861,0.00021376947162208713,0.0007352640512817075,-0.006706793274098631,0.009154018406215558,0.007749303860308341,-0.009765396588124371,0.0014247517527182084,0.003229388348303853,-0.00016380289485519236,-0.0006246960516382,0.0029238634580378907,0.016191493937833805,0.0012309905799959312,0.0014650413341200398,-0.002364179584651527,-0.0027075584078625004,3.340444014872501e-05,-0.004976962478115788
U7,P0 to P2,0.0,-0.41955225383470685,-0.044052986652644295,-0.2852955326076012,0.0,0.413258970027187,0.036350210065094826,0.035291902434338086,0.2132788708578035,-0.027976024025770607,-0.37871333717251504,0.02921940100134335,0.014250357545370672,0.0,-0.013351507294116055,0.32636485976901125,0.12865247042434694,0.0,0.12319946491395856,0.012978362256920922,-0.6087448299359969,0.04195293147458102,-0.01556001681806633,-0.0033231323993822893,-0.010943343164761683,0.0,0.0,-0.0224125205246099,-0.03735360134100639,0.0,-0.01984748387777434,-0.000323408942362829,0.10126517911906431,0.2949382951577435,0.11066571791253875,-0.23127059319387966,-0.03494507479781461,-0.0057640905175671804,-0.002895527887282874,-0.01864694567827808
U7,P12 to P14,9.465592965463086e-05,-0.14337957138870186,0.006686936226220527,0.0,0.0,0.0015083016237107216,0.0019140439132189593,0.03040792544243635,-9.875881668288613e-05,0.0007389391827228951,0.0,0.0007975386380972152,-0.00013315877672038105,0.0009890220571661464,0.0,-0.0019142318147350348,-0.0022014340851976453,-0.00012851074290081086,-0.14497850844532872,0.000191060913430335,2.1876011546347468e-05,0.004381497073256412,8.897713552770019e-05,-0.0007448723596625928,-0.001621879074604722,0.0011973494383387903,0.0016096071737722725,-0.0014011251056897749,0.0007442622774959259,0.0007631181515436109,0.0002434512899516859,0.0001122090887942297,-0.0004518971713629267,0.010174826247402728,0.0007985660245637309,0.00046167756282328,0.002804240586822694,-0.0002847009758029268,0.0002716275948476489,-0.0014539038585926136
U7,P2 to P4,-2.4991563316767065e-05,-0.34429294907939845,0.015131480671488574,-0.10689703391805597,0.0,0.13945985534211794,0.03514420417641855,0.0036224530691449544,0.09723891644017418,-0.020691817237051893,-0.12286485152218989,0.014404147232592281,0.0023029537529019577,0.0070232135347678675,-0.004144065328730174,0.004951429646205138,0.034866093234634604,0.0,-0.4184607889896752,0.017460848909155842,-0.12354183444402773,0.02003574900548514,-0.008603388463810898,-0.002644930624568618,-0.01923620763582495,0.001408498542593254,0.0,-0.031017336537326225,-0.028479690212381614,0.0,-0.007895530969000185,-0.013023633261327687,-0.03971929995858464,0.014606539586530213,0.05632864438344127,-0.07524219436426507,-0.020767601232892428,-0.004711040315320821,-0.011433654596854503,-0.02293224596050931
U7,P4 to P6,0.0003950721161627422,-0.23995921230934977,-0.001456090666076064,-0.006675697059521251,0.0,-0.04883573111932903,0.013577413497102097,0.009340224705828407,0.005076571404246867,-0.007961912615950677,-0.023953802099342503,-0.00746039254726831,0.002300253910908548,0.0046748149839267936,-0.0006157117487930935,-0.011910453737408996,0.01645561351689517,0.0,-0.2460690224446352,0.0008056838099687138,-0.007785239893351618,0.01543921282585803,-0.002924538823417878,-0.00032446406504889184,-0.011219553737365653,0.0033648896612992404,0.005234059817335693,-0.01640433919950197,-0.01079169123764346,0.0,-0.003595091743224472,-0.004543839072569927,-0.008885658414044643,0.007423193240615532,-0.03675630004348951,-0.026088834806356213,-0.007237598345139678,-0.0026461860634819268,-0.0033284286267311427,-0.011110516452137457
U7,P6 to P8,-0.0003134480019593651,-0.17417151897680425,0.0022776241043038973,-0.0035366077694696627,0.0,0.022218867108462825,0.005471437305050242,0.01331329739503822,-0.031159833776481315,-0.0032634197226150434,-0.008402751665723464,-0.005387480828010265,0.0018320105875701035,0.0024793971716363383,-0.0002987308606485048,0.0062109478338430455,0.008773728423230698,0.0002958277298232291,-0.1960214785205277,0.004674349720366292,-0.0010103189641553325,0.012105778335774194,-0.0013326398023699943,0.000597968327034561,-0.0070173870772033365,0.007684726347724492,0.0006435100497407255,-0.012292358635062792,-0.00429848939660684,0.0,-0.001473462821560693,-0.0025472109566162483,-0.004003766874272027,0.004837012255615957,-0.0020829254807753577,-0.012199872445691581,-0.003626870451231928,-0.0017381808794847988,-0.001801168020531053,-0.007244183750527595
U7,P8 to P12,0.0004245762574315631,-0.2916583545267789,0.004826627890564307,0.0,0.0,0.010386339550247781,-0.007275411608379042,0.0624379128327577,0.002216342412960705,0.0007201157175818249,0.0,-0.008449406657932635,0.002727900415040047,0.00019402769373331633,0.0,-0.013276550998248402,-0.00360356482028074,0.0009363309439303149,-0.2575388348564637,0.008652264305367476,0.0004022126075437094,0.014329934426882294,0.00041741654994953723,0.0011507478821139016,-0.00638276434758352,0.00974393010413575,0.006518516474209257,-0.00850060248095241,0.0008417411954312293,0.002531663554086594,-0.0008666079626682799,-0.00037713004430998097,0.00044280065182127374,0.016769831568145235,0.0007222573715238656,0.0024668764533595984,-0.0006629363674465156,-0.002841891363050979,-0.00024969782316434545,-0.004140735328782852
U8,P0 to P2,0.0,-0.45269079408000945,-0.060358772544001536,-0.440619039571211,0.0,0.47381636447041225,0.03509821565744508,0.034748157967329656,0.1653274236092315,-0.027466364617921155,-0.3136453940564436,0.042515915742010586,0.015938243445072994,0.0,-0.01741774157236296,1.4042233146086802,0.12712741996878954,0.0,0.07800360100534894,0.03004910102631109,-0.6831328412784701,0.04660629511452724,-0.013016853147226011,-0.021559703757951305,-0.02763758064148983,0.0,0.0,-0.04404014947188662,-0.05136643476382194,0.0,-0.02663913415498544,0.008750691649311991,-0.05999780068559676,0.4240671152260242,0.050518336428607716,-0.17727568013219022,-0.060068459470997204,-0.010237075985731094,-0.0029914304177606804,-0.028810493081298433
U8,P12 to P14,3.2452580893202484e-05,-0.11076578235698586,0.006189932699727154,0.0,0.0,0.004248881406398172,-0.016512517654935988,0.04105699984588372,0.0005724764144441277,0.0008891428587733391,0.0,0.0006682179894569557,0.0005458174197572831,0.0007407510682126906,0.0,-0.0013505358011486276,-0.0013442674800532145,8.761432683359614e-05,-0.10404179277900844,0.003456804981271689,0.0002773275276719673,0.0064449881569441855,0.0003518992816770284,0.0014336803234781313,-0.001084184513858413,0.0031919228818880012,0.0012033412332779368,-0.0015166131215858761,0.0005295669070274796,0.002624965955278106,-6.301438939878618e-05,0.000270042910646416,-9.757358968448358e-05,0.013609227293116989,-0.0009451420834825447,0.0010135505919388848,0.002729964338627119,-0.0005548547090561845,9.965182740193435e-05,-0.0006037823713592931
U8,P2 to P4,-3.607943191468168e-05,-0.48182628273111516,0.01050196665150452,-0.1026486461265689,0.0,0.18394057699427954,0.03665450181291928,0.0063489017019462135,0.08643231033241991,-0.015196840219912106,-0.14668504649370293,0.01696924408622403,0.0012128923470500587,0.006864701900876748,-0.004912262811291214,-0.15473339560340063,0.03816196979641739,0.0,-0.46910890244217773,0.013150652283787449,-0.1469114617607858,0.0210528788961562,-0.0076555668986535855,-0.0039666958725575055,-0.01694283722638674,0.0,0.0,-0.02410398163963443,-0.02390320054417953,0.0,-0.006057476343315382,-0.012638757151497499,-0.014866834764137747,0.02094498143468823,0.061624003259290294,-0.08472893257822205,-0.02173836378464254,-0.0027893145851028063,-0.00912828075321309,-0.021587092060971882
U8,P4 to P6,0.0004857303512594616,-0.2269278545471211,0.002405354353953037,-0.029945124437332337,0.0,-0.05621342270016294,0.020921091667455156,0.005548399788890446,0.0806283939866752,-0.011455473258087415,-0.048582420617040656,-0.00287845527204172,0.0033593098693762966,0.004616278211973734,-0.001152024623376081,-0.005180729899055697,0.02185853295396006,0.0002055230676768609,-0.2897395209608686,0.001959757067498948,-0.02843819573812581,0.016528406457542923,-0.004284656019330139,0.0004268855339277977,-0.01349847166800151,0.0025654406074280323,0.007141936750231111,-0.020312234292368645,-0.014063845321318044,0.0,-0.004480430752226224,-0.006531233992563419,-0.011585328649341017,0.007080453774870678,-0.03068531084842734,-0.04213260424072088,-0.00830041795395483,-0.002770494677985453,-0.005005288135232893,-0.014042027112868087
U8,P6 to P8,-0.0002854897092081041,-0.1571988958852813,0.0009595726330381495,-0.0014926070523736336,0.0,0.02257946726474781,0.007367623359865697,0.013119858856918498,-0.05350100379093706,-0.0037896691465007085,-0.007593079533825586,-0.0052908887863877315,0.0016599208258734725,0.003085649472102951,-0.00027692981962508447,0.0060320259251551035,0.010998731614876673,0.00015710714135206482,-0.14629380810490042,0.0041326928094006865,-0.00016414851351313818,0.010685721528631934,-0.0007688890972884543,0.0012496633162520543,-0.005721776864388789,0.00616204341518547,0.00019517917140413125,-0.010305619944144567,-0.005537846301870401,0.0,-0.0018208445895839256,-0.0019906953480042138,-0.004403850922631749,0.0064259655148362965,-0.0043543449886818296,-0.01227625479852838,-0.0027611245189832546,-0.0018680964257764162,-0.0017793780264077762,-0.005828598925628577
U8,P8 to P12,0.0003733533512081395,-0.33404992948886464,-0.001469385928343098,0.0,0.0,0.01320784467478533,-0.005893943651412606,0.04940171741368181,0.0004682991140814936,-0.00017724816172533093,-0.0002932119127249448,-0.00989019719354552,0.0024785239510810124,-0.0006419999336485022,0.0,-0.011406453863726301,-0.0020874807056891613,0.00044933636179233204,-0.3365269937220909,0.002386086243071651,0.0,0.010915898750724051,-0.000441596684221128,-0.00021890205714000186,-0.006259490206993641,0.008637189436750858,0.005585355413073796,-0.009865927281844423,0.0006033188411192871,0.0,-0.0009175120831232038,-0.0013688820057460181,0.0014642541511186533,0.013114929152680928,0.0016156740183131517,-0.0004967541834274007,-0.0024084338880585713,-0.0032516273916134235,-0.0008472922812910995,-0.0048748458655183905
